% time	cellId	IMSI	RNTI	rsrp	sinr
0.362214	1	1	1	9.96689e-11	210121
0.363214	1	1	1	9.96711e-11	210125
0.364214	1	1	1	9.96733e-11	210130
0.365214	1	1	1	9.96755e-11	210134
0.366214	1	1	1	9.96777e-11	210139
0.367214	1	1	1	9.96799e-11	210144
0.368214	1	1	1	9.96821e-11	210148
0.369214	1	1	1	9.96843e-11	210153
0.370214	1	1	1	9.96865e-11	210157
0.371214	1	1	1	9.96886e-11	210162
0.372214	1	1	1	9.96908e-11	210167
0.373214	1	1	1	9.9693e-11	210171
0.374214	1	1	1	9.96952e-11	210176
0.375214	1	1	1	9.96974e-11	210181
0.376214	1	1	1	9.96996e-11	210185
0.377214	1	1	1	9.97018e-11	210190
0.378214	1	1	1	9.9704e-11	210194
0.379214	1	1	1	9.97062e-11	210199
0.380214	1	1	1	9.97083e-11	210204
0.381214	1	1	1	9.97105e-11	210208
0.382214	1	1	1	9.97127e-11	210213
0.383214	1	1	1	9.97149e-11	210217
0.384214	1	1	1	9.97171e-11	210222
0.385214	1	1	1	9.97193e-11	210227
0.386214	1	1	1	9.97215e-11	210231
0.387214	1	1	1	9.97236e-11	210236
0.388214	1	1	1	9.97258e-11	210240
0.389214	1	1	1	9.9728e-11	210245
0.390214	1	1	1	9.97302e-11	210250
0.391214	1	1	1	9.97324e-11	210254
0.392214	1	1	1	9.97346e-11	210259
0.393214	1	1	1	9.97367e-11	210263
0.394214	1	1	1	9.97389e-11	210268
0.395214	1	1	1	9.97411e-11	210273
0.396214	1	1	1	9.97433e-11	210277
0.397214	1	1	1	9.97455e-11	210282
0.398214	1	1	1	9.97476e-11	210286
0.399214	1	1	1	9.97498e-11	210291
0.400214	1	1	1	9.9752e-11	210296
0.401214	1	1	1	9.97542e-11	210300
0.402214	1	1	1	9.97564e-11	210305
0.403214	1	1	1	9.97585e-11	210309
0.404214	1	1	1	9.97607e-11	210314
0.405214	1	1	1	9.97629e-11	210319
0.406214	1	1	1	9.97651e-11	210323
0.407214	1	1	1	9.97672e-11	210328
0.408214	1	1	1	9.97694e-11	210332
0.409214	1	1	1	9.97716e-11	210337
0.410214	1	1	1	9.97738e-11	210342
0.411214	1	1	1	9.97759e-11	210346
0.412214	1	1	1	9.97781e-11	210351
0.413214	1	1	1	9.97803e-11	210355
0.414214	1	1	1	9.97825e-11	210360
0.415214	1	1	1	9.97846e-11	210364
0.416214	1	1	1	9.97868e-11	210369
0.417214	1	1	1	9.9789e-11	210374
0.418214	1	1	1	9.97912e-11	210378
0.419214	1	1	1	9.97933e-11	210383
0.420214	1	1	1	9.97955e-11	210387
0.421214	1	1	1	9.97977e-11	210392
0.422214	1	1	1	9.97998e-11	210397
0.423214	1	1	1	9.9802e-11	210401
0.424214	1	1	1	9.98042e-11	210406
0.425214	1	1	1	9.98064e-11	210410
0.426214	1	1	1	9.98085e-11	210415
0.427214	1	1	1	9.98107e-11	210419
0.428214	1	1	1	9.98129e-11	210424
0.429214	1	1	1	9.9815e-11	210429
0.430214	1	1	1	9.98172e-11	210433
0.431214	1	1	1	9.98194e-11	210438
0.432214	1	1	1	9.98215e-11	210442
0.433214	1	1	1	9.98237e-11	210447
0.434214	1	1	1	9.98259e-11	210451
0.435214	1	1	1	9.9828e-11	210456
0.436214	1	1	1	9.98302e-11	210461
0.437214	1	1	1	9.98324e-11	210465
0.438214	1	1	1	9.98345e-11	210470
0.439214	1	1	1	9.98367e-11	210474
0.440214	1	1	1	9.98389e-11	210479
0.441214	1	1	1	9.9841e-11	210483
0.442214	1	1	1	9.98432e-11	210488
0.443214	1	1	1	9.98453e-11	210492
0.444214	1	1	1	9.98475e-11	210497
0.445214	1	1	1	9.98497e-11	210502
0.446214	1	1	1	9.98518e-11	210506
0.447214	1	1	1	9.9854e-11	210511
0.448214	1	1	1	9.98562e-11	210515
0.449214	1	1	1	9.98583e-11	210520
0.450214	1	1	1	9.98605e-11	210524
0.451214	1	1	1	9.98626e-11	210529
0.452214	1	1	1	9.98648e-11	210533
0.453214	1	1	1	9.9867e-11	210538
0.454214	1	1	1	9.98691e-11	210543
0.455214	1	1	1	9.98713e-11	210547
0.456214	1	1	1	9.98734e-11	210552
0.457214	1	1	1	9.98756e-11	210556
0.458214	1	1	1	9.98777e-11	210561
0.459214	1	1	1	9.98799e-11	210565
0.460214	1	1	1	9.98821e-11	210570
0.461214	1	1	1	9.98842e-11	210574
0.462214	1	1	1	9.98864e-11	210579
0.463214	1	1	1	9.98885e-11	210583
0.464214	1	1	1	9.98907e-11	210588
0.465214	1	1	1	9.98928e-11	210593
0.466214	1	1	1	9.9895e-11	210597
0.467214	1	1	1	9.98971e-11	210602
0.468214	1	1	1	9.98993e-11	210606
0.469214	1	1	1	9.99014e-11	210611
0.470214	1	1	1	9.99036e-11	210615
0.471214	1	1	1	9.99057e-11	210620
0.472214	1	1	1	9.99079e-11	210624
0.473214	1	1	1	9.99101e-11	210629
0.474214	1	1	1	9.99122e-11	210633
0.475214	1	1	1	9.99144e-11	210638
0.476214	1	1	1	9.99165e-11	210642
0.477214	1	1	1	9.99187e-11	210647
0.478214	1	1	1	9.99208e-11	210652
0.479214	1	1	1	9.9923e-11	210656
0.480214	1	1	1	9.99251e-11	210661
0.481214	1	1	1	9.99273e-11	210665
0.482214	1	1	1	9.99294e-11	210670
0.483214	1	1	1	9.99315e-11	210674
0.484214	1	1	1	9.99337e-11	210679
0.485214	1	1	1	9.99358e-11	210683
0.486214	1	1	1	9.9938e-11	210688
0.487214	1	1	1	9.99401e-11	210692
0.488214	1	1	1	9.99423e-11	210697
0.489214	1	1	1	9.99444e-11	210701
0.490214	1	1	1	9.99466e-11	210706
0.491214	1	1	1	9.99487e-11	210710
0.492214	1	1	1	9.99509e-11	210715
0.493214	1	1	1	9.9953e-11	210719
0.494214	1	1	1	9.99551e-11	210724
0.495214	1	1	1	9.99573e-11	210728
0.496214	1	1	1	9.99594e-11	210733
0.497214	1	1	1	9.99616e-11	210737
0.498214	1	1	1	9.99637e-11	210742
0.499214	1	1	1	9.99659e-11	210747
0.500214	1	1	1	9.9968e-11	210751
0.501214	1	1	1	9.99701e-11	210756
