% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
8.025	1	1	803	6	1	28	2292
8.035	1	1	804	6	1	28	2292
8.045	1	1	805	6	1	28	2292
8.055	1	1	806	6	1	28	2292
8.065	1	1	807	6	1	28	2292
8.075	1	1	808	6	1	28	2292
8.085	1	1	809	6	1	28	2292
8.095	1	1	810	6	1	28	2292
8.105	1	1	811	6	1	28	2292
8.115	1	1	812	6	1	28	2292
8.125	1	1	813	6	1	28	2292
8.135	1	1	814	6	1	28	2292
8.145	1	1	815	6	1	28	2292
8.155	1	1	816	6	1	28	2292
8.165	1	1	817	6	1	28	2292
8.175	1	1	818	6	1	28	2292
8.185	1	1	819	6	1	28	2292
8.195	1	1	820	6	1	28	2292
8.205	1	1	821	6	1	28	2292
8.215	1	1	822	6	1	28	2292
8.225	1	1	823	6	1	28	2292
8.235	1	1	824	6	1	28	2292
8.245	1	1	825	6	1	28	2292
8.255	1	1	826	6	1	28	2292
8.265	1	1	827	6	1	28	2292
8.275	1	1	828	6	1	28	2292
8.285	1	1	829	6	1	28	2292
8.295	1	1	830	6	1	28	2292
8.305	1	1	831	6	1	28	2292
8.315	1	1	832	6	1	28	2292
8.325	1	1	833	6	1	28	2292
8.335	1	1	834	6	1	28	2292
8.345	1	1	835	6	1	28	2292
8.355	1	1	836	6	1	28	2292
8.365	1	1	837	6	1	28	2292
8.375	1	1	838	6	1	28	2292
8.385	1	1	839	6	1	28	2292
8.395	1	1	840	6	1	28	2292
8.405	1	1	841	6	1	28	2292
8.415	1	1	842	6	1	28	2292
8.425	1	1	843	6	1	28	2292
8.435	1	1	844	6	1	28	2292
8.445	1	1	845	6	1	28	2292
8.455	1	1	846	6	1	28	2292
8.465	1	1	847	6	1	28	2292
8.475	1	1	848	6	1	28	2292
8.485	1	1	849	6	1	28	2292
8.495	1	1	850	6	1	28	2292
8.505	1	1	851	6	1	28	2292
8.515	1	1	852	6	1	28	2292
8.525	1	1	853	6	1	28	2292
8.535	1	1	854	6	1	28	2292
8.545	1	1	855	6	1	28	2292
8.555	1	1	856	6	1	28	2292
8.565	1	1	857	6	1	28	2292
8.575	1	1	858	6	1	28	2292
8.585	1	1	859	6	1	28	2292
8.595	1	1	860	6	1	28	2292
8.605	1	1	861	6	1	28	2292
8.615	1	1	862	6	1	28	2292
8.625	1	1	863	6	1	28	2292
8.635	1	1	864	6	1	28	2292
8.645	1	1	865	6	1	28	2292
8.655	1	1	866	6	1	28	2292
8.665	1	1	867	6	1	28	2292
8.675	1	1	868	6	1	28	2292
8.685	1	1	869	6	1	28	2292
8.695	1	1	870	6	1	28	2292
8.705	1	1	871	6	1	28	2292
8.715	1	1	872	6	1	28	2292
8.725	1	1	873	6	1	28	2292
8.735	1	1	874	6	1	28	2292
8.745	1	1	875	6	1	28	2292
8.755	1	1	876	6	1	28	2292
8.765	1	1	877	6	1	28	2292
8.775	1	1	878	6	1	28	2292
8.785	1	1	879	6	1	28	2292
8.795	1	1	880	6	1	28	2292
8.805	1	1	881	6	1	28	2292
8.815	1	1	882	6	1	28	2292
8.825	1	1	883	6	1	28	2292
8.835	1	1	884	6	1	28	2292
8.845	1	1	885	6	1	28	2292
8.855	1	1	886	6	1	28	2292
8.865	1	1	887	6	1	28	2292
8.875	1	1	888	6	1	28	2292
8.885	1	1	889	6	1	28	2292
8.895	1	1	890	6	1	28	2292
8.905	1	1	891	6	1	28	2292
8.915	1	1	892	6	1	28	2292
8.925	1	1	893	6	1	28	2292
8.935	1	1	894	6	1	28	2292
8.945	1	1	895	6	1	28	2292
8.955	1	1	896	6	1	28	2292
8.965	1	1	897	6	1	28	2292
8.975	1	1	898	6	1	28	2292
8.985	1	1	899	6	1	28	2292
8.995	1	1	900	6	1	28	2292
9.005	1	1	901	6	1	28	2292
9.015	1	1	902	6	1	28	2292
9.025	1	1	903	6	1	28	2292
9.035	1	1	904	6	1	28	2292
9.045	1	1	905	6	1	28	2292
9.055	1	1	906	6	1	28	2292
9.065	1	1	907	6	1	28	2292
9.075	1	1	908	6	1	28	2292
9.085	1	1	909	6	1	28	2292
9.095	1	1	910	6	1	28	2292
9.105	1	1	911	6	1	28	2292
9.115	1	1	912	6	1	28	2292
9.125	1	1	913	6	1	28	2292
9.135	1	1	914	6	1	28	2292
9.145	1	1	915	6	1	28	2292
9.155	1	1	916	6	1	28	2292
9.165	1	1	917	6	1	28	2292
9.175	1	1	918	6	1	28	2292
9.185	1	1	919	6	1	28	2292
9.195	1	1	920	6	1	28	2292
9.205	1	1	921	6	1	28	2292
9.215	1	1	922	6	1	28	2292
9.225	1	1	923	6	1	28	2292
9.235	1	1	924	6	1	28	2292
9.245	1	1	925	6	1	28	2292
9.255	1	1	926	6	1	28	2292
9.265	1	1	927	6	1	28	2292
9.275	1	1	928	6	1	28	2292
9.285	1	1	929	6	1	28	2292
9.295	1	1	930	6	1	28	2292
9.305	1	1	931	6	1	28	2292
9.315	1	1	932	6	1	28	2292
9.325	1	1	933	6	1	28	2292
9.335	1	1	934	6	1	28	2292
9.345	1	1	935	6	1	28	2292
9.355	1	1	936	6	1	28	2292
9.365	1	1	937	6	1	28	2292
9.375	1	1	938	6	1	28	2292
9.385	1	1	939	6	1	28	2292
9.395	1	1	940	6	1	28	2292
9.405	1	1	941	6	1	28	2292
9.415	1	1	942	6	1	28	2292
9.425	1	1	943	6	1	28	2292
9.435	1	1	944	6	1	28	2292
9.445	1	1	945	6	1	28	2292
9.455	1	1	946	6	1	28	2292
9.465	1	1	947	6	1	28	2292
9.475	1	1	948	6	1	28	2292
9.485	1	1	949	6	1	28	2292
9.495	1	1	950	6	1	28	2292
9.505	1	1	951	6	1	28	2292
9.515	1	1	952	6	1	28	2292
9.525	1	1	953	6	1	28	2292
9.535	1	1	954	6	1	28	2292
9.545	1	1	955	6	1	28	2292
9.555	1	1	956	6	1	28	2292
9.565	1	1	957	6	1	28	2292
9.575	1	1	958	6	1	28	2292
9.585	1	1	959	6	1	28	2292
9.595	1	1	960	6	1	28	2292
9.605	1	1	961	6	1	28	2292
9.615	1	1	962	6	1	28	2292
9.625	1	1	963	6	1	28	2292
9.635	1	1	964	6	1	28	2292
9.645	1	1	965	6	1	28	2292
9.655	1	1	966	6	1	28	2292
9.665	1	1	967	6	1	28	2292
9.675	1	1	968	6	1	28	2292
9.685	1	1	969	6	1	28	2292
9.695	1	1	970	6	1	28	2292
9.705	1	1	971	6	1	28	2292
9.715	1	1	972	6	1	28	2292
9.725	1	1	973	6	1	28	2292
9.735	1	1	974	6	1	28	2292
9.745	1	1	975	6	1	28	2292
9.755	1	1	976	6	1	28	2292
9.765	1	1	977	6	1	28	2292
9.775	1	1	978	6	1	28	2292
9.785	1	1	979	6	1	28	2292
9.795	1	1	980	6	1	28	2292
9.805	1	1	981	6	1	28	2292
9.815	1	1	982	6	1	28	2292
9.825	1	1	983	6	1	28	2292
9.835	1	1	984	6	1	28	2292
9.845	1	1	985	6	1	28	2292
9.855	1	1	986	6	1	28	2292
9.865	1	1	987	6	1	28	2292
9.875	1	1	988	6	1	28	2292
9.885	1	1	989	6	1	28	2292
9.895	1	1	990	6	1	28	2292
9.905	1	1	991	6	1	28	2292
9.915	1	1	992	6	1	28	2292
9.925	1	1	993	6	1	28	2292
9.935	1	1	994	6	1	28	2292
9.945	1	1	995	6	1	28	2292
9.955	1	1	996	6	1	28	2292
9.965	1	1	997	6	1	28	2292
9.975	1	1	998	6	1	28	2292
9.985	1	1	999	6	1	28	2292
9.995	1	1	1000	6	1	28	2292
10.005	1	1	1001	6	1	28	2292
10.015	1	1	1002	6	1	28	2292
10.025	1	1	1003	6	1	28	2292
10.035	1	1	1004	6	1	28	2292
10.045	1	1	1005	6	1	28	2292
10.055	1	1	1006	6	1	28	2292
10.065	1	1	1007	6	1	28	2292
10.075	1	1	1008	6	1	28	2292
10.085	1	1	1009	6	1	28	2292
10.095	1	1	1010	6	1	28	2292
10.105	1	1	1011	6	1	28	2292
10.115	1	1	1012	6	1	28	2292
10.125	1	1	1013	6	1	28	2292
10.135	1	1	1014	6	1	28	2292
10.145	1	1	1015	6	1	28	2292
10.155	1	1	1016	6	1	28	2292
10.165	1	1	1017	6	1	28	2292
10.175	1	1	1018	6	1	28	2292
10.185	1	1	1019	6	1	28	2292
10.195	1	1	1020	6	1	28	2292
10.205	1	1	1021	6	1	28	2292
10.215	1	1	1022	6	1	28	2292
10.225	1	1	1023	6	1	28	2292
10.235	1	1	1024	6	1	28	2292
10.245	1	1	1025	6	1	28	2292
10.255	1	1	1026	6	1	28	2292
10.265	1	1	1027	6	1	28	2292
10.275	1	1	1028	6	1	28	2292
10.285	1	1	1029	6	1	28	2292
10.295	1	1	1030	6	1	28	2292
10.305	1	1	1031	6	1	28	2292
10.315	1	1	1032	6	1	28	2292
10.325	1	1	1033	6	1	28	2292
10.335	1	1	1034	6	1	28	2292
10.345	1	1	1035	6	1	28	2292
10.355	1	1	1036	6	1	28	2292
10.365	1	1	1037	6	1	28	2292
10.375	1	1	1038	6	1	28	2292
10.385	1	1	1039	6	1	28	2292
10.395	1	1	1040	6	1	28	2292
10.405	1	1	1041	6	1	28	2292
10.415	1	1	1042	6	1	28	2292
10.425	1	1	1043	6	1	28	2292
10.435	1	1	1044	6	1	28	2292
10.445	1	1	1045	6	1	28	2292
10.455	1	1	1046	6	1	28	2292
10.465	1	1	1047	6	1	28	2292
10.475	1	1	1048	6	1	28	2292
10.485	1	1	1049	6	1	28	2292
10.495	1	1	1050	6	1	28	2292
10.505	1	1	1051	6	1	28	2292
10.515	1	1	1052	6	1	28	2292
10.525	1	1	1053	6	1	28	2292
10.535	1	1	1054	6	1	28	2292
10.545	1	1	1055	6	1	28	2292
10.555	1	1	1056	6	1	28	2292
10.565	1	1	1057	6	1	28	2292
10.575	1	1	1058	6	1	28	2292
10.585	1	1	1059	6	1	28	2292
10.595	1	1	1060	6	1	28	2292
10.605	1	1	1061	6	1	28	2292
10.615	1	1	1062	6	1	28	2292
10.625	1	1	1063	6	1	28	2292
10.635	1	1	1064	6	1	28	2292
10.645	1	1	1065	6	1	28	2292
10.655	1	1	1066	6	1	28	2292
10.665	1	1	1067	6	1	28	2292
10.675	1	1	1068	6	1	28	2292
10.685	1	1	1069	6	1	28	2292
10.695	1	1	1070	6	1	28	2292
10.705	1	1	1071	6	1	28	2292
10.715	1	1	1072	6	1	28	2292
10.725	1	1	1073	6	1	28	2292
10.735	1	1	1074	6	1	28	2292
10.745	1	1	1075	6	1	28	2292
10.755	1	1	1076	6	1	28	2292
10.765	1	1	1077	6	1	28	2292
10.766	1	1	1077	7	1	28	2292
10.775	1	1	1078	6	1	28	2292
10.785	1	1	1079	6	1	28	2292
10.795	1	1	1080	6	1	28	2292
10.805	1	1	1081	6	1	28	2292
10.815	1	1	1082	6	1	28	2292
10.825	1	1	1083	6	1	28	2292
10.835	1	1	1084	6	1	28	2292
10.845	1	1	1085	6	1	28	2292
10.855	1	1	1086	6	1	28	2292
10.865	1	1	1087	6	1	28	2292
10.875	1	1	1088	6	1	28	2292
10.885	1	1	1089	6	1	28	2292
10.895	1	1	1090	6	1	28	2292
10.905	1	1	1091	6	1	28	2292
10.915	1	1	1092	6	1	28	2292
10.925	1	1	1093	6	1	28	2292
10.935	1	1	1094	6	1	28	2292
10.945	1	1	1095	6	1	28	2292
10.955	1	1	1096	6	1	28	2292
10.965	1	1	1097	6	1	28	2292
10.975	1	1	1098	6	1	28	2292
10.985	1	1	1099	6	1	28	2292
10.995	1	1	1100	6	1	28	2292
11.015	2	1	1102	6	1	0	85
11.016	2	1	1102	7	1	0	85
11.017	2	1	1102	8	1	0	85
11.018	2	1	1102	9	1	0	85
11.019	2	1	1102	10	1	0	85
11.02	2	1	1103	1	1	0	85
11.021	2	1	1103	2	1	0	85
11.022	2	1	1103	3	1	28	2292
11.025	2	1	1103	6	1	28	2292
11.035	2	1	1104	6	1	28	2292
11.045	2	1	1105	6	1	28	2292
11.055	2	1	1106	6	1	28	2292
11.065	2	1	1107	6	1	28	2292
11.075	2	1	1108	6	1	28	2292
11.085	2	1	1109	6	1	28	2292
11.095	2	1	1110	6	1	28	2292
11.105	2	1	1111	6	1	28	2292
11.115	2	1	1112	6	1	28	2292
11.125	2	1	1113	6	1	28	2292
11.135	2	1	1114	6	1	28	2292
11.145	2	1	1115	6	1	28	2292
11.155	2	1	1116	6	1	28	2292
11.165	2	1	1117	6	1	28	2292
11.175	2	1	1118	6	1	28	2292
11.185	2	1	1119	6	1	28	2292
11.195	2	1	1120	6	1	28	2292
11.205	2	1	1121	6	1	28	2292
11.206	2	1	1121	7	1	28	2292
11.215	2	1	1122	6	1	28	2292
11.225	2	1	1123	6	1	28	2292
11.235	2	1	1124	6	1	28	2292
11.245	2	1	1125	6	1	28	2292
11.255	2	1	1126	6	1	28	2292
11.265	2	1	1127	6	1	28	2292
11.275	2	1	1128	6	1	28	2292
11.285	2	1	1129	6	1	28	2292
11.295	2	1	1130	6	1	28	2292
11.305	2	1	1131	6	1	28	2292
11.315	2	1	1132	6	1	28	2292
11.325	2	1	1133	6	1	28	2292
11.335	2	1	1134	6	1	28	2292
11.345	2	1	1135	6	1	28	2292
11.355	2	1	1136	6	1	28	2292
11.365	2	1	1137	6	1	28	2292
11.375	2	1	1138	6	1	28	2292
11.385	2	1	1139	6	1	28	2292
11.395	2	1	1140	6	1	28	2292
11.405	2	1	1141	6	1	28	2292
11.415	2	1	1142	6	1	28	2292
11.425	2	1	1143	6	1	28	2292
11.435	2	1	1144	6	1	28	2292
11.445	2	1	1145	6	1	28	2292
11.455	2	1	1146	6	1	28	2292
11.465	2	1	1147	6	1	28	2292
11.475	2	1	1148	6	1	28	2292
11.485	2	1	1149	6	1	28	2292
11.495	2	1	1150	6	1	28	2292
11.505	2	1	1151	6	1	28	2292
11.515	2	1	1152	6	1	28	2292
11.525	2	1	1153	6	1	28	2292
11.535	2	1	1154	6	1	28	2292
11.545	2	1	1155	6	1	28	2292
11.555	2	1	1156	6	1	28	2292
11.565	2	1	1157	6	1	28	2292
11.575	2	1	1158	6	1	28	2292
11.585	2	1	1159	6	1	28	2292
11.595	2	1	1160	6	1	28	2292
11.605	2	1	1161	6	1	28	2292
11.615	2	1	1162	6	1	28	2292
11.625	2	1	1163	6	1	28	2292
11.635	2	1	1164	6	1	28	2292
11.645	2	1	1165	6	1	28	2292
11.655	2	1	1166	6	1	28	2292
11.665	2	1	1167	6	1	28	2292
11.675	2	1	1168	6	1	28	2292
11.685	2	1	1169	6	1	28	2292
11.695	2	1	1170	6	1	28	2292
11.705	2	1	1171	6	1	28	2292
11.715	2	1	1172	6	1	28	2292
11.725	2	1	1173	6	1	28	2292
11.735	2	1	1174	6	1	28	2292
11.745	2	1	1175	6	1	28	2292
11.755	2	1	1176	6	1	28	2292
11.765	2	1	1177	6	1	28	2292
11.775	2	1	1178	6	1	28	2292
11.785	2	1	1179	6	1	28	2292
11.795	2	1	1180	6	1	28	2292
11.805	2	1	1181	6	1	28	2292
11.815	2	1	1182	6	1	28	2292
11.825	2	1	1183	6	1	28	2292
11.835	2	1	1184	6	1	28	2292
11.845	2	1	1185	6	1	28	2292
11.855	2	1	1186	6	1	28	2292
11.865	2	1	1187	6	1	28	2292
11.875	2	1	1188	6	1	28	2292
11.885	2	1	1189	6	1	28	2292
11.895	2	1	1190	6	1	28	2292
11.905	2	1	1191	6	1	28	2292
11.915	2	1	1192	6	1	28	2292
11.925	2	1	1193	6	1	28	2292
11.935	2	1	1194	6	1	28	2292
11.945	2	1	1195	6	1	28	2292
11.955	2	1	1196	6	1	28	2292
11.965	2	1	1197	6	1	28	2292
11.975	2	1	1198	6	1	28	2292
11.985	2	1	1199	6	1	28	2292
11.995	2	1	1200	6	1	28	2292
12.005	2	1	1201	6	1	28	2292
12.015	2	1	1202	6	1	28	2292
12.025	2	1	1203	6	1	28	2292
12.035	2	1	1204	6	1	28	2292
12.045	2	1	1205	6	1	28	2292
12.055	2	1	1206	6	1	28	2292
12.065	2	1	1207	6	1	28	2292
12.075	2	1	1208	6	1	28	2292
12.085	2	1	1209	6	1	28	2292
12.095	2	1	1210	6	1	28	2292
12.105	2	1	1211	6	1	28	2292
12.115	2	1	1212	6	1	28	2292
12.125	2	1	1213	6	1	28	2292
12.135	2	1	1214	6	1	28	2292
12.145	2	1	1215	6	1	28	2292
12.155	2	1	1216	6	1	28	2292
12.165	2	1	1217	6	1	28	2292
12.175	2	1	1218	6	1	28	2292
12.185	2	1	1219	6	1	28	2292
12.195	2	1	1220	6	1	28	2292
12.205	2	1	1221	6	1	28	2292
12.215	2	1	1222	6	1	28	2292
12.225	2	1	1223	6	1	28	2292
12.235	2	1	1224	6	1	28	2292
12.245	2	1	1225	6	1	28	2292
12.255	2	1	1226	6	1	28	2292
12.265	2	1	1227	6	1	28	2292
12.275	2	1	1228	6	1	28	2292
12.285	2	1	1229	6	1	28	2292
12.295	2	1	1230	6	1	28	2292
12.305	2	1	1231	6	1	28	2292
12.315	2	1	1232	6	1	28	2292
12.325	2	1	1233	6	1	28	2292
12.335	2	1	1234	6	1	28	2292
12.345	2	1	1235	6	1	28	2292
12.355	2	1	1236	6	1	28	2292
12.365	2	1	1237	6	1	28	2292
12.375	2	1	1238	6	1	28	2292
12.385	2	1	1239	6	1	28	2292
12.395	2	1	1240	6	1	28	2292
12.405	2	1	1241	6	1	28	2292
12.415	2	1	1242	6	1	28	2292
12.425	2	1	1243	6	1	28	2292
12.435	2	1	1244	6	1	28	2292
12.445	2	1	1245	6	1	28	2292
12.455	2	1	1246	6	1	28	2292
12.465	2	1	1247	6	1	28	2292
12.475	2	1	1248	6	1	28	2292
12.485	2	1	1249	6	1	28	2292
12.495	2	1	1250	6	1	28	2292
12.505	2	1	1251	6	1	28	2292
12.515	2	1	1252	6	1	28	2292
12.525	2	1	1253	6	1	28	2292
12.535	2	1	1254	6	1	28	2292
12.545	2	1	1255	6	1	28	2292
12.555	2	1	1256	6	1	28	2292
12.565	2	1	1257	6	1	28	2292
12.575	2	1	1258	6	1	28	2292
12.585	2	1	1259	6	1	28	2292
12.595	2	1	1260	6	1	28	2292
12.605	2	1	1261	6	1	28	2292
12.615	2	1	1262	6	1	28	2292
12.625	2	1	1263	6	1	28	2292
12.635	2	1	1264	6	1	28	2292
12.645	2	1	1265	6	1	28	2292
12.655	2	1	1266	6	1	28	2292
12.665	2	1	1267	6	1	28	2292
12.675	2	1	1268	6	1	28	2292
12.685	2	1	1269	6	1	28	2292
12.695	2	1	1270	6	1	28	2292
12.705	2	1	1271	6	1	28	2292
12.715	2	1	1272	6	1	28	2292
12.725	2	1	1273	6	1	28	2292
12.735	2	1	1274	6	1	28	2292
12.745	2	1	1275	6	1	28	2292
12.755	2	1	1276	6	1	28	2292
12.765	2	1	1277	6	1	28	2292
12.775	2	1	1278	6	1	28	2292
12.785	2	1	1279	6	1	28	2292
12.795	2	1	1280	6	1	28	2292
12.805	2	1	1281	6	1	28	2292
12.815	2	1	1282	6	1	28	2292
12.825	2	1	1283	6	1	28	2292
12.835	2	1	1284	6	1	28	2292
12.845	2	1	1285	6	1	28	2292
12.855	2	1	1286	6	1	28	2292
12.865	2	1	1287	6	1	28	2292
12.875	2	1	1288	6	1	28	2292
12.885	2	1	1289	6	1	28	2292
12.895	2	1	1290	6	1	28	2292
12.905	2	1	1291	6	1	28	2292
12.915	2	1	1292	6	1	28	2292
12.925	2	1	1293	6	1	28	2292
12.935	2	1	1294	6	1	28	2292
12.945	2	1	1295	6	1	28	2292
12.955	2	1	1296	6	1	28	2292
12.965	2	1	1297	6	1	28	2292
12.975	2	1	1298	6	1	28	2292
12.985	2	1	1299	6	1	28	2292
12.995	2	1	1300	6	1	28	2292
13.005	2	1	1301	6	1	28	2292
13.015	2	1	1302	6	1	28	2292
13.025	2	1	1303	6	1	28	2292
13.035	2	1	1304	6	1	28	2292
13.045	2	1	1305	6	1	28	2292
13.055	2	1	1306	6	1	28	2292
13.065	2	1	1307	6	1	28	2292
13.075	2	1	1308	6	1	28	2292
13.085	2	1	1309	6	1	28	2292
13.095	2	1	1310	6	1	28	2292
13.105	2	1	1311	6	1	28	2292
13.115	2	1	1312	6	1	28	2292
13.125	2	1	1313	6	1	28	2292
13.135	2	1	1314	6	1	28	2292
13.145	2	1	1315	6	1	28	2292
13.155	2	1	1316	6	1	28	2292
13.165	2	1	1317	6	1	28	2292
13.175	2	1	1318	6	1	28	2292
13.185	2	1	1319	6	1	28	2292
13.195	2	1	1320	6	1	28	2292
13.205	2	1	1321	6	1	28	2292
13.215	2	1	1322	6	1	28	2292
13.225	2	1	1323	6	1	28	2292
13.235	2	1	1324	6	1	28	2292
13.245	2	1	1325	6	1	28	2292
13.255	2	1	1326	6	1	28	2292
13.265	2	1	1327	6	1	28	2292
13.275	2	1	1328	6	1	28	2292
13.285	2	1	1329	6	1	28	2292
13.295	2	1	1330	6	1	28	2292
13.305	2	1	1331	6	1	28	2292
13.315	2	1	1332	6	1	28	2292
13.325	2	1	1333	6	1	28	2292
13.335	2	1	1334	6	1	28	2292
13.345	2	1	1335	6	1	28	2292
13.346	2	1	1335	7	1	28	2292
13.355	2	1	1336	6	1	28	2292
13.365	2	1	1337	6	1	28	2292
13.375	2	1	1338	6	1	28	2292
13.385	2	1	1339	6	1	28	2292
13.395	2	1	1340	6	1	28	2292
13.405	2	1	1341	6	1	28	2292
13.415	2	1	1342	6	1	28	2292
13.425	2	1	1343	6	1	28	2292
13.435	2	1	1344	6	1	28	2292
13.445	2	1	1345	6	1	28	2292
13.455	2	1	1346	6	1	28	2292
13.465	2	1	1347	6	1	28	2292
13.475	2	1	1348	6	1	28	2292
13.485	2	1	1349	6	1	28	2292
13.495	2	1	1350	6	1	28	2292
13.505	2	1	1351	6	1	28	2292
13.515	2	1	1352	6	1	28	2292
13.525	2	1	1353	6	1	28	2292
13.535	2	1	1354	6	1	28	2292
13.545	2	1	1355	6	1	28	2292
13.555	2	1	1356	6	1	28	2292
13.565	2	1	1357	6	1	28	2292
13.575	2	1	1358	6	1	28	2292
13.585	2	1	1359	6	1	28	2292
13.595	2	1	1360	6	1	28	2292
13.605	2	1	1361	6	1	28	2292
13.615	2	1	1362	6	1	28	2292
13.625	2	1	1363	6	1	28	2292
13.635	2	1	1364	6	1	28	2292
13.645	2	1	1365	6	1	28	2292
13.655	2	1	1366	6	1	28	2292
13.665	2	1	1367	6	1	28	2292
13.675	2	1	1368	6	1	28	2292
13.685	2	1	1369	6	1	28	2292
13.695	2	1	1370	6	1	28	2292
13.705	2	1	1371	6	1	28	2292
13.715	2	1	1372	6	1	28	2292
13.725	2	1	1373	6	1	28	2292
13.735	2	1	1374	6	1	28	2292
13.745	2	1	1375	6	1	28	2292
13.755	2	1	1376	6	1	28	2292
13.765	2	1	1377	6	1	28	2292
13.775	2	1	1378	6	1	28	2292
13.785	2	1	1379	6	1	28	2292
13.795	2	1	1380	6	1	28	2292
13.805	2	1	1381	6	1	28	2292
13.815	2	1	1382	6	1	28	2292
13.816	2	1	1382	7	1	28	2292
13.825	2	1	1383	6	1	28	2292
13.835	2	1	1384	6	1	28	2292
13.845	2	1	1385	6	1	28	2292
13.855	2	1	1386	6	1	28	2292
13.865	2	1	1387	6	1	28	2292
13.875	2	1	1388	6	1	28	2292
13.885	2	1	1389	6	1	28	2292
13.895	2	1	1390	6	1	28	2292
13.905	2	1	1391	6	1	28	2292
13.915	2	1	1392	6	1	28	2292
13.925	2	1	1393	6	1	28	2292
13.926	2	1	1393	7	1	28	2292
13.935	2	1	1394	6	1	28	2292
13.945	2	1	1395	6	1	28	2292
13.955	2	1	1396	6	1	28	2292
13.965	2	1	1397	6	1	28	2292
13.975	2	1	1398	6	1	28	2292
