% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
12243	2	1	1	0	0	28	2196	0	1	1
12253	2	1	1	0	0	28	2196	0	1	1
12263	2	1	1	0	0	28	2196	0	1	1
12273	2	1	1	0	0	28	2196	0	1	1
12283	2	1	1	0	0	28	2196	0	1	1
12293	2	1	1	0	0	28	2196	0	1	1
12303	2	1	1	0	0	28	2196	0	1	1
12313	2	1	1	0	0	28	2196	0	1	1
12323	2	1	1	0	0	28	2196	0	1	1
12333	2	1	1	0	0	28	2196	0	1	1
12343	2	1	1	0	0	28	2196	0	1	1
12353	2	1	1	0	0	28	2196	0	1	1
12363	2	1	1	0	0	28	2196	0	1	1
12373	2	1	1	0	0	28	2196	0	1	1
12383	2	1	1	0	0	28	2196	0	1	1
12393	2	1	1	0	0	28	2196	0	1	1
12403	2	1	1	0	0	28	2196	0	1	1
12413	2	1	1	0	0	28	2196	0	1	1
12423	2	1	1	0	0	28	2196	0	1	1
12433	2	1	1	0	0	28	2196	0	1	1
12443	2	1	1	0	0	28	2196	0	1	1
12463	2	1	1	0	0	28	2196	0	1	1
12473	2	1	1	0	0	28	2196	0	1	1
12483	2	1	1	0	0	28	2196	0	1	1
12503	2	1	1	0	0	28	2196	0	1	1
12513	2	1	1	0	0	28	2196	0	1	1
12523	2	1	1	0	0	28	2196	0	1	1
12533	2	1	1	0	0	28	2196	0	1	1
12543	2	1	1	0	0	28	2196	0	1	1
12563	2	1	1	0	0	28	2196	0	1	1
12573	2	1	1	0	0	28	2196	0	1	1
12583	2	1	1	0	0	28	2196	0	1	1
12593	2	1	1	0	0	28	2196	0	1	1
12613	2	1	1	0	0	28	2196	0	1	1
12623	2	1	1	0	0	28	2196	0	1	1
12633	2	1	1	0	0	28	2196	0	1	1
12643	2	1	1	0	0	28	2196	0	1	1
12653	2	1	1	0	0	28	2196	0	1	1
12663	2	1	1	0	0	28	2196	0	1	1
12673	2	1	1	0	0	28	2196	0	1	1
12693	2	1	1	0	0	28	2196	0	1	1
12703	2	1	1	0	0	28	2196	0	1	1
12713	2	1	1	0	0	28	2196	0	1	1
12723	2	1	1	0	0	28	2196	0	1	1
12733	2	1	1	0	0	28	2196	0	1	1
12743	2	1	1	0	0	28	2196	0	1	1
12753	2	1	1	0	0	28	2196	0	1	1
12783	2	1	1	0	0	28	2196	0	1	1
12793	2	1	1	0	0	28	2196	0	1	1
12803	2	1	1	0	0	28	2196	0	1	1
12813	2	1	1	0	0	28	2196	0	1	1
12823	2	1	1	0	0	28	2196	0	1	1
12843	2	1	1	0	0	28	2196	0	1	1
12853	2	1	1	0	0	28	2196	0	1	1
12863	2	1	1	0	0	28	2196	0	1	1
12873	2	1	1	0	0	28	2196	0	1	1
12883	2	1	1	0	0	28	2196	0	1	1
12893	2	1	1	0	0	28	2196	0	1	1
12913	2	1	1	0	0	28	2196	0	1	1
12923	2	1	1	0	0	28	2196	0	1	1
12933	2	1	1	0	0	28	2196	0	1	1
12943	2	1	1	0	0	28	2196	0	1	1
12953	2	1	1	0	0	28	2196	0	1	1
12963	2	1	1	0	0	28	2196	0	1	1
12973	2	1	1	0	0	28	2196	0	1	1
12983	2	1	1	0	0	28	2196	0	1	1
12993	2	1	1	0	0	28	2196	0	1	1
13003	2	1	1	0	0	28	2196	0	1	1
13013	2	1	1	0	0	28	2196	0	1	1
13023	2	1	1	0	0	28	2196	0	1	1
13033	2	1	1	0	0	28	2196	0	1	1
13043	2	1	1	0	0	28	2196	0	1	1
13053	2	1	1	0	0	28	2196	0	1	1
13063	2	1	1	0	0	28	2196	0	1	1
13073	2	1	1	0	0	28	2196	0	1	1
13083	2	1	1	0	0	28	2196	0	1	1
13103	2	1	1	0	0	28	2196	0	1	1
13113	2	1	1	0	0	28	2196	0	1	1
13123	2	1	1	0	0	28	2196	0	1	1
13133	2	1	1	0	0	28	2196	0	1	1
13153	2	1	1	0	0	28	2196	0	1	1
13163	2	1	1	0	0	28	2196	0	1	1
13173	2	1	1	0	0	28	2196	0	1	1
13183	2	1	1	0	0	28	2196	0	1	1
13193	2	1	1	0	0	28	2196	0	1	1
13203	2	1	1	0	0	28	2196	0	1	1
13213	2	1	1	0	0	28	2196	0	1	1
13223	2	1	1	0	0	28	2196	0	1	1
13243	2	1	1	0	0	28	2196	0	1	1
13253	2	1	1	0	0	28	2196	0	1	1
13263	2	1	1	0	0	28	2196	0	1	1
13273	2	1	1	0	0	28	2196	0	1	1
13283	2	1	1	0	0	28	2196	0	1	1
13303	2	1	1	0	0	28	2196	0	1	1
13313	2	1	1	0	0	28	2196	0	1	1
13323	2	1	1	0	0	28	2196	0	1	1
13353	2	1	1	0	0	28	2196	0	1	1
13363	2	1	1	0	0	28	2196	0	1	1
13373	2	1	1	0	0	28	2196	0	1	1
13383	2	1	1	0	0	28	2196	0	1	1
13393	2	1	1	0	0	28	2196	0	1	1
13403	2	1	1	0	0	28	2196	0	1	1
13413	2	1	1	0	0	28	2196	0	1	1
13423	2	1	1	0	0	28	2196	0	1	1
13433	2	1	1	0	0	28	2196	0	1	1
13443	2	1	1	0	0	28	2196	0	1	1
13453	2	1	1	0	0	28	2196	0	1	1
13463	2	1	1	0	0	28	2196	0	1	1
13473	2	1	1	0	0	28	2196	0	1	1
13483	2	1	1	0	0	28	2196	0	1	1
13493	2	1	1	0	0	28	2196	0	1	1
13503	2	1	1	0	0	28	2196	0	1	1
13513	2	1	1	0	0	28	2196	0	1	1
13523	2	1	1	0	0	28	2196	0	1	1
13543	2	1	1	0	0	28	2196	0	1	1
13553	2	1	1	0	0	28	2196	0	1	1
13563	2	1	1	0	0	28	2196	0	1	1
13573	2	1	1	0	0	28	2196	0	1	1
13583	2	1	1	0	0	28	2196	0	1	1
13593	2	1	1	0	0	28	2196	0	1	1
13603	2	1	1	0	0	28	2196	0	1	1
13613	2	1	1	0	0	28	2196	0	1	1
13623	2	1	1	0	0	28	2196	0	1	1
13633	2	1	1	0	0	28	2196	0	1	1
13643	2	1	1	0	0	28	2196	0	1	1
13653	2	1	1	0	0	28	2196	0	1	1
13663	2	1	1	0	0	28	2196	0	1	1
13673	2	1	1	0	0	28	2196	0	1	1
13693	2	1	1	0	0	28	2196	0	1	1
13703	2	1	1	0	0	28	2196	0	1	1
13713	2	1	1	0	0	28	2196	0	1	1
13723	2	1	1	0	0	28	2196	0	1	1
13733	2	1	1	0	0	28	2196	0	1	1
13743	2	1	1	0	0	28	2196	0	1	1
13753	2	1	1	0	0	28	2196	0	1	1
13763	2	1	1	0	0	28	2196	0	1	1
13773	2	1	1	0	0	28	2196	0	1	1
13783	2	1	1	0	0	28	2196	0	1	1
13793	2	1	1	0	0	28	2196	0	1	1
13803	2	1	1	0	0	28	2196	0	1	1
13813	2	1	1	0	0	28	2196	0	1	1
13823	2	1	1	0	0	28	2196	0	1	1
13833	2	1	1	0	0	28	2196	0	1	1
13843	2	1	1	0	0	28	2196	0	1	1
13853	2	1	1	0	0	28	2196	0	1	1
13863	2	1	1	0	0	28	2196	0	1	1
13873	2	1	1	0	0	28	2196	0	1	1
13883	2	1	1	0	0	28	2196	0	1	1
13893	2	1	1	0	0	28	2196	0	1	1
13903	2	1	1	0	0	28	2196	0	1	1
13913	2	1	1	0	0	28	2196	0	1	1
13923	2	1	1	0	0	28	2196	0	1	1
13933	2	1	1	0	0	28	2196	0	1	1
13943	2	1	1	0	0	28	2196	0	1	1
13953	2	1	1	0	0	28	2196	0	1	1
13963	2	1	1	0	0	28	2196	0	1	1
13973	2	1	1	0	0	28	2196	0	1	1
13983	2	1	1	0	0	28	2196	0	1	1
13993	2	1	1	0	0	28	2196	0	1	1
14003	2	1	1	0	0	28	2196	0	1	1
14013	2	1	1	0	0	28	2196	0	1	1
14023	2	1	1	0	0	28	2196	0	1	1
14043	2	1	1	0	0	28	2196	0	1	1
14053	2	1	1	0	0	28	2196	0	1	1
14063	2	1	1	0	0	28	2196	0	1	1
14073	2	1	1	0	0	28	2196	0	1	1
14083	2	1	1	0	0	28	2196	0	1	1
14093	2	1	1	0	0	28	2196	0	1	1
14103	2	1	1	0	0	28	2196	0	1	1
14113	2	1	1	0	0	28	2196	0	1	1
14123	2	1	1	0	0	28	2196	0	1	1
14133	2	1	1	0	0	28	2196	0	1	1
14143	2	1	1	0	0	28	2196	0	1	1
14153	2	1	1	0	0	28	2196	0	1	1
14163	2	1	1	0	0	28	2196	0	1	1
14173	2	1	1	0	0	28	2196	0	1	1
14183	2	1	1	0	0	28	2196	0	1	1
14193	2	1	1	0	0	28	2196	0	1	1
14203	2	1	1	0	0	28	2196	0	1	1
14213	2	1	1	0	0	28	2196	0	1	1
14223	2	1	1	0	0	28	2196	0	1	1
14233	2	1	1	0	0	28	2196	0	1	1
14243	2	1	1	0	0	28	2196	0	1	1
14253	2	1	1	0	0	28	2196	0	1	1
14263	2	1	1	0	0	28	2196	0	1	1
14273	2	1	1	0	0	28	2196	0	1	1
14283	2	1	1	0	0	28	2196	0	1	1
14303	2	1	1	0	0	28	2196	0	1	1
14313	2	1	1	0	0	28	2196	0	1	1
14323	2	1	1	0	0	28	2196	0	1	1
14333	2	1	1	0	0	28	2196	0	1	1
14343	2	1	1	0	0	28	2196	0	1	1
14353	2	1	1	0	0	28	2196	0	1	1
14363	2	1	1	0	0	28	2196	0	1	1
14383	2	1	1	0	0	28	2196	0	1	1
14393	2	1	1	0	0	28	2196	0	1	1
14403	2	1	1	0	0	28	2196	0	1	1
14413	2	1	1	0	0	28	2196	0	1	1
14433	2	1	1	0	0	28	2196	0	1	1
14443	2	1	1	0	0	28	2196	0	1	1
14453	2	1	1	0	0	28	2196	0	1	1
14463	2	1	1	0	0	28	2196	0	1	1
14473	2	1	1	0	0	28	2196	0	1	1
14483	2	1	1	0	0	28	2196	0	1	1
14493	2	1	1	0	0	28	2196	0	1	1
14503	2	1	1	0	0	28	2196	0	1	1
14523	2	1	1	0	0	28	2196	0	1	1
14533	2	1	1	0	0	28	2196	0	1	1
14543	2	1	1	0	0	28	2196	0	1	1
14553	2	1	1	0	0	28	2196	0	1	1
14563	2	1	1	0	0	28	2196	0	1	1
14573	2	1	1	0	0	28	2196	0	1	1
14583	2	1	1	0	0	28	2196	0	1	1
14603	2	1	1	0	0	28	2196	0	1	1
14613	2	1	1	0	0	28	2196	0	1	1
14623	2	1	1	0	0	28	2196	0	1	1
14633	2	1	1	0	0	28	2196	0	1	1
14643	2	1	1	0	0	28	2196	0	1	1
14653	2	1	1	0	0	28	2196	0	1	1
14663	2	1	1	0	0	28	2196	0	1	1
14673	2	1	1	0	0	28	2196	0	1	1
14683	2	1	1	0	0	28	2196	0	1	1
14693	2	1	1	0	0	28	2196	0	1	1
14703	2	1	1	0	0	28	2196	0	1	1
14713	2	1	1	0	0	28	2196	0	1	1
14723	2	1	1	0	0	28	2196	0	1	1
14733	2	1	1	0	0	28	2196	0	1	1
14743	2	1	1	0	0	28	2196	0	1	1
14753	2	1	1	0	0	28	2196	0	1	1
14763	2	1	1	0	0	28	2196	0	1	1
14773	2	1	1	0	0	28	2196	0	1	1
14783	2	1	1	0	0	28	2196	0	1	1
14793	2	1	1	0	0	28	2196	0	1	1
14803	2	1	1	0	0	28	2196	0	1	1
14833	2	1	1	0	0	28	2196	0	1	1
14843	2	1	1	0	0	28	2196	0	1	1
14853	2	1	1	0	0	28	2196	0	1	1
14863	2	1	1	0	0	28	2196	0	1	1
14873	2	1	1	0	0	28	2196	0	1	1
14883	2	1	1	0	0	28	2196	0	1	1
14893	2	1	1	0	0	28	2196	0	1	1
14903	2	1	1	0	0	28	2196	0	1	1
14913	2	1	1	0	0	28	2196	0	1	1
14923	2	1	1	0	0	28	2196	0	1	1
14953	2	1	1	0	0	28	2196	0	1	1
14963	2	1	1	0	0	28	2196	0	1	1
14973	2	1	1	0	0	28	2196	0	1	1
14983	2	1	1	0	0	28	2196	0	1	1
14993	2	1	1	0	0	28	2196	0	1	1
15003	2	1	1	0	0	28	2196	0	1	1
15013	2	1	1	0	0	28	2196	0	1	1
15023	2	1	1	0	0	28	2196	0	1	1
15043	2	1	1	0	0	28	2196	0	1	1
15053	2	1	1	0	0	28	2196	0	1	1
15063	2	1	1	0	0	28	2196	0	1	1
15073	2	1	1	0	0	28	2196	0	1	1
15083	2	1	1	0	0	28	2196	0	1	1
15093	2	1	1	0	0	28	2196	0	1	1
15113	2	1	1	0	0	28	2196	0	1	1
15133	2	1	1	0	0	28	2196	0	1	1
15143	2	1	1	0	0	28	2196	0	1	1
15153	2	1	1	0	0	28	2196	0	1	1
15163	2	1	1	0	0	28	2196	0	1	1
15173	2	1	1	0	0	28	2196	0	1	1
15183	2	1	1	0	0	28	2196	0	1	1
15193	2	1	1	0	0	28	2196	0	1	1
15203	2	1	1	0	0	28	2196	0	1	1
15213	2	1	1	0	0	28	2196	0	1	1
15223	2	1	1	0	0	28	2196	0	1	1
15233	2	1	1	0	0	28	2196	0	1	1
15243	2	1	1	0	0	28	2196	0	1	1
15253	2	1	1	0	0	28	2196	0	1	1
15263	2	1	1	0	0	28	2196	0	1	1
15273	2	1	1	0	0	28	2196	0	1	1
15283	2	1	1	0	0	28	2196	0	1	1
15293	2	1	1	0	0	28	2196	0	1	1
15303	2	1	1	0	0	28	2196	0	1	1
15313	2	1	1	0	0	28	2196	0	1	1
15323	2	1	1	0	0	28	2196	0	1	1
15333	2	1	1	0	0	28	2196	0	1	1
15343	2	1	1	0	0	28	2196	0	1	1
15353	2	1	1	0	0	28	2196	0	1	1
15363	2	1	1	0	0	28	2196	0	1	1
15373	2	1	1	0	0	28	2196	0	1	1
15393	2	1	1	0	0	28	2196	0	1	1
15403	2	1	1	0	0	28	2196	0	1	1
15413	2	1	1	0	0	28	2196	0	1	1
15423	2	1	1	0	0	28	2196	0	1	1
15433	2	1	1	0	0	28	2196	0	1	1
15443	2	1	1	0	0	28	2196	0	1	1
15453	2	1	1	0	0	28	2196	0	1	1
15463	2	1	1	0	0	28	2196	0	1	1
15473	2	1	1	0	0	28	2196	0	1	1
15483	2	1	1	0	0	28	2196	0	1	1
15493	2	1	1	0	0	28	2196	0	1	1
15503	2	1	1	0	0	28	2196	0	1	1
15513	2	1	1	0	0	28	2196	0	1	1
15523	2	1	1	0	0	28	2196	0	1	1
15533	2	1	1	0	0	28	2196	0	1	1
15543	2	1	1	0	0	28	2196	0	1	1
15553	2	1	1	0	0	28	2196	0	1	1
15563	2	1	1	0	0	28	2196	0	1	1
15573	2	1	1	0	0	28	2196	0	1	1
15583	2	1	1	0	0	28	2196	0	1	1
15593	2	1	1	0	0	28	2196	0	1	1
15603	2	1	1	0	0	28	2196	0	1	1
15623	2	1	1	0	0	28	2196	0	1	1
15633	2	1	1	0	0	28	2196	0	1	1
15643	2	1	1	0	0	28	2196	0	1	1
15653	2	1	1	0	0	28	2196	0	1	1
15663	2	1	1	0	0	28	2196	0	1	1
15673	2	1	1	0	0	28	2196	0	1	1
15683	2	1	1	0	0	28	2196	0	1	1
15693	2	1	1	0	0	28	2196	0	1	1
15703	2	1	1	0	0	28	2196	0	1	1
15713	2	1	1	0	0	28	2196	0	1	1
15723	2	1	1	0	0	28	2196	0	1	1
15733	2	1	1	0	0	28	2196	0	1	1
15743	2	1	1	0	0	28	2196	0	1	1
15753	2	1	1	0	0	28	2196	0	1	1
15763	2	1	1	0	0	28	2196	0	1	1
15773	2	1	1	0	0	28	2196	0	1	1
15783	2	1	1	0	0	28	2196	0	1	1
15793	2	1	1	0	0	28	2196	0	1	1
15803	2	1	1	0	0	28	2196	0	1	1
15813	2	1	1	0	0	28	2196	0	1	1
15823	2	1	1	0	0	28	2196	0	1	1
15833	2	1	1	0	0	28	2196	0	1	1
15853	2	1	1	0	0	28	2196	0	1	1
15863	2	1	1	0	0	28	2196	0	1	1
15873	2	1	1	0	0	28	2196	0	1	1
15883	2	1	1	0	0	28	2196	0	1	1
15903	2	1	1	0	0	28	2196	0	1	1
15913	2	1	1	0	0	28	2196	0	1	1
15923	2	1	1	0	0	28	2196	0	1	1
15933	2	1	1	0	0	28	2196	0	1	1
15943	2	1	1	0	0	28	2196	0	1	1
15953	2	1	1	0	0	28	2196	0	1	1
15963	2	1	1	0	0	28	2196	0	1	1
15973	2	1	1	0	0	28	2196	0	1	1
15983	2	1	1	0	0	28	2196	0	1	1
15993	2	1	1	0	0	28	2196	0	1	1
16003	2	1	1	0	0	28	2196	0	1	1
16013	2	1	1	0	0	28	2196	0	1	1
16023	2	1	1	0	0	28	2196	0	1	1
16033	2	1	1	0	0	28	2196	0	1	1
16043	2	1	1	0	0	28	2196	0	1	1
16053	2	1	1	0	0	28	2196	0	1	1
16073	2	1	1	0	0	28	2196	0	1	1
16083	2	1	1	0	0	28	2196	0	1	1
16103	2	1	1	0	0	28	2196	0	1	1
16113	2	1	1	0	0	28	2196	0	1	1
16123	2	1	1	0	0	28	2196	0	1	1
16133	2	1	1	0	0	28	2196	0	1	1
16143	2	1	1	0	0	28	2196	0	1	1
16153	2	1	1	0	0	28	2196	0	1	1
16163	2	1	1	0	0	28	2196	0	1	1
16173	2	1	1	0	0	28	2196	0	1	1
16183	2	1	1	0	0	28	2196	0	1	1
16193	2	1	1	0	0	28	2196	0	1	1
16203	2	1	1	0	0	28	2196	0	1	1
16213	2	1	1	0	0	28	2196	0	1	1
16223	2	1	1	0	0	28	2196	0	1	1
16233	2	1	1	0	0	28	2196	0	1	1
16243	2	1	1	0	0	28	2196	0	1	1
16253	2	1	1	0	0	28	2196	0	1	1
16263	2	1	1	0	0	28	2196	0	1	1
16273	2	1	1	0	0	28	2196	0	1	1
16283	2	1	1	0	0	28	2196	0	1	1
16293	2	1	1	0	0	28	2196	0	1	1
16303	2	1	1	0	0	28	2196	0	1	1
16313	2	1	1	0	0	28	2196	0	1	1
16323	2	1	1	0	0	28	2196	0	1	1
16333	2	1	1	0	0	28	2196	0	1	1
16343	2	1	1	0	0	28	2196	0	1	1
16353	2	1	1	0	0	28	2196	0	1	1
16363	2	1	1	0	0	28	2196	0	1	1
16373	2	1	1	0	0	28	2196	0	1	1
16383	2	1	1	0	0	28	2196	0	1	1
16393	2	1	1	0	0	28	2196	0	1	1
16413	2	1	1	0	0	28	2196	0	1	1
16423	2	1	1	0	0	28	2196	0	1	1
16433	2	1	1	0	0	28	2196	0	1	1
16443	2	1	1	0	0	28	2196	0	1	1
16453	2	1	1	0	0	28	2196	0	1	1
16463	2	1	1	0	0	28	2196	0	1	1
16473	2	1	1	0	0	28	2196	0	1	1
16493	3	1	1	0	0	28	2196	0	1	1
16513	3	1	1	0	0	28	2196	0	1	1
16533	3	1	1	0	0	28	2196	0	1	1
16543	3	1	1	0	0	28	2196	0	1	1
16553	3	1	1	0	0	28	2196	0	1	1
16563	3	1	1	0	0	28	2196	0	1	1
16573	3	1	1	0	0	28	2196	0	1	1
16583	3	1	1	0	0	28	2196	0	1	1
16593	3	1	1	0	0	28	2196	0	1	1
16603	3	1	1	0	0	28	2196	0	1	1
16613	3	1	1	0	0	28	2196	0	1	1
16623	3	1	1	0	0	28	2196	0	1	1
16633	3	1	1	0	0	28	2196	0	1	1
16653	3	1	1	0	0	28	2196	0	1	1
16663	3	1	1	0	0	28	2196	0	1	1
16673	3	1	1	0	0	28	2196	0	1	1
16683	3	1	1	0	0	28	2196	0	1	1
16693	3	1	1	0	0	28	2196	0	1	1
16703	3	1	1	0	0	28	2196	0	1	1
16713	3	1	1	0	0	28	2196	0	1	1
16723	3	1	1	0	0	28	2196	0	1	1
16733	3	1	1	0	0	28	2196	0	1	1
16743	3	1	1	0	0	28	2196	0	1	1
16753	3	1	1	0	0	28	2196	0	1	1
16763	3	1	1	0	0	28	2196	0	1	1
16773	3	1	1	0	0	28	2196	0	1	1
16793	3	1	1	0	0	28	2196	0	1	1
16803	3	1	1	0	0	28	2196	0	1	1
16813	3	1	1	0	0	28	2196	0	1	1
16823	3	1	1	0	0	28	2196	0	1	1
16833	3	1	1	0	0	28	2196	0	1	1
16843	3	1	1	0	0	28	2196	0	1	1
16853	3	1	1	0	0	28	2196	0	1	1
16863	3	1	1	0	0	28	2196	0	1	1
16873	3	1	1	0	0	28	2196	0	1	1
16883	3	1	1	0	0	28	2196	0	1	1
16893	3	1	1	0	0	28	2196	0	1	1
16903	3	1	1	0	0	28	2196	0	1	1
16913	3	1	1	0	0	28	2196	0	1	1
16923	3	1	1	0	0	28	2196	0	1	1
16933	3	1	1	0	0	28	2196	0	1	1
16943	3	1	1	0	0	28	2196	0	1	1
16953	3	1	1	0	0	28	2196	0	1	1
16963	3	1	1	0	0	28	2196	0	1	1
16973	3	1	1	0	0	28	2196	0	1	1
16983	3	1	1	0	0	28	2196	0	1	1
16993	3	1	1	0	0	28	2196	0	1	1
17003	3	1	1	0	0	28	2196	0	1	1
17013	3	1	1	0	0	28	2196	0	1	1
17023	3	1	1	0	0	28	2196	0	1	1
17033	3	1	1	0	0	28	2196	0	1	1
17043	3	1	1	0	0	28	2196	0	1	1
17053	3	1	1	0	0	28	2196	0	1	1
17063	3	1	1	0	0	28	2196	0	1	1
17073	3	1	1	0	0	28	2196	0	1	1
17083	3	1	1	0	0	28	2196	0	1	1
17103	3	1	1	0	0	28	2196	0	1	1
17113	3	1	1	0	0	28	2196	0	1	1
17123	3	1	1	0	0	28	2196	0	1	1
17133	3	1	1	0	0	28	2196	0	1	1
17143	3	1	1	0	0	28	2196	0	1	1
17153	3	1	1	0	0	28	2196	0	1	1
17163	3	1	1	0	0	28	2196	0	1	1
17173	3	1	1	0	0	28	2196	0	1	1
17183	3	1	1	0	0	28	2196	0	1	1
17193	3	1	1	0	0	28	2196	0	1	1
17203	3	1	1	0	0	28	2196	0	1	1
17213	3	1	1	0	0	28	2196	0	1	1
17223	3	1	1	0	0	28	2196	0	1	1
17233	3	1	1	0	0	28	2196	0	1	1
17243	3	1	1	0	0	28	2196	0	1	1
17253	3	1	1	0	0	28	2196	0	1	1
17263	3	1	1	0	0	28	2196	0	1	1
17273	3	1	1	0	0	28	2196	0	1	1
17283	3	1	1	0	0	28	2196	0	1	1
17293	3	1	1	0	0	28	2196	0	1	1
17303	3	1	1	0	0	28	2196	0	1	1
17313	3	1	1	0	0	28	2196	0	1	1
17323	3	1	1	0	0	28	2196	0	1	1
17333	3	1	1	0	0	28	2196	0	1	1
17353	3	1	1	0	0	28	2196	0	1	1
17363	3	1	1	0	0	28	2196	0	1	1
17373	3	1	1	0	0	28	2196	0	1	1
17383	3	1	1	0	0	28	2196	0	1	1
17393	3	1	1	0	0	28	2196	0	1	1
17403	3	1	1	0	0	28	2196	0	1	1
17413	3	1	1	0	0	28	2196	0	1	1
17423	3	1	1	0	0	28	2196	0	1	1
17433	3	1	1	0	0	28	2196	0	1	1
17443	3	1	1	0	0	28	2196	0	1	1
17453	3	1	1	0	0	28	2196	0	1	1
17463	3	1	1	0	0	28	2196	0	1	1
17473	3	1	1	0	0	28	2196	0	1	1
17483	3	1	1	0	0	28	2196	0	1	1
17493	3	1	1	0	0	28	2196	0	1	1
17503	3	1	1	0	0	28	2196	0	1	1
17513	3	1	1	0	0	28	2196	0	1	1
17523	3	1	1	0	0	28	2196	0	1	1
17533	3	1	1	0	0	28	2196	0	1	1
17543	3	1	1	0	0	28	2196	0	1	1
17553	3	1	1	0	0	28	2196	0	1	1
17563	3	1	1	0	0	28	2196	0	1	1
17573	3	1	1	0	0	28	2196	0	1	1
17583	3	1	1	0	0	28	2196	0	1	1
17593	3	1	1	0	0	28	2196	0	1	1
17603	3	1	1	0	0	28	2196	0	1	1
17613	3	1	1	0	0	28	2196	0	1	1
17623	3	1	1	0	0	28	2196	0	1	1
17633	3	1	1	0	0	28	2196	0	1	1
17643	3	1	1	0	0	28	2196	0	1	1
17653	3	1	1	0	0	28	2196	0	1	1
17663	3	1	1	0	0	28	2196	0	1	1
17673	3	1	1	0	0	28	2196	0	1	1
17683	3	1	1	0	0	28	2196	0	1	1
17693	3	1	1	0	0	28	2196	0	1	1
17703	3	1	1	0	0	28	2196	0	1	1
17713	3	1	1	0	0	28	2196	0	1	1
17723	3	1	1	0	0	28	2196	0	1	1
17733	3	1	1	0	0	28	2196	0	1	1
17743	3	1	1	0	0	28	2196	0	1	1
17753	3	1	1	0	0	28	2196	0	1	1
17763	3	1	1	0	0	28	2196	0	1	1
17773	3	1	1	0	0	28	2196	0	1	1
17783	3	1	1	0	0	28	2196	0	1	1
17793	3	1	1	0	0	28	2196	0	1	1
17813	3	1	1	0	0	28	2196	0	1	1
17823	3	1	1	0	0	28	2196	0	1	1
17833	3	1	1	0	0	28	2196	0	1	1
17843	3	1	1	0	0	28	2196	0	1	1
17853	3	1	1	0	0	28	2196	0	1	1
17863	3	1	1	0	0	28	2196	0	1	1
17873	3	1	1	0	0	28	2196	0	1	1
17883	3	1	1	0	0	28	2196	0	1	1
17893	3	1	1	0	0	28	2196	0	1	1
17903	3	1	1	0	0	28	2196	0	1	1
17913	3	1	1	0	0	28	2196	0	1	1
17923	3	1	1	0	0	28	2196	0	1	1
17933	3	1	1	0	0	28	2196	0	1	1
17963	3	1	1	0	0	28	2196	0	1	1
17973	3	1	1	0	0	28	2196	0	1	1
17983	3	1	1	0	0	28	2196	0	1	1
17993	3	1	1	0	0	28	2196	0	1	1
18003	3	1	1	0	0	28	2196	0	1	1
18013	3	1	1	0	0	28	2196	0	1	1
18023	3	1	1	0	0	28	2196	0	1	1
18033	3	1	1	0	0	28	2196	0	1	1
18043	3	1	1	0	0	28	2196	0	1	1
18053	3	1	1	0	0	28	2196	0	1	1
18063	3	1	1	0	0	28	2196	0	1	1
18073	3	1	1	0	0	28	2196	0	1	1
18083	3	1	1	0	0	28	2196	0	1	1
18093	3	1	1	0	0	28	2196	0	1	1
18113	3	1	1	0	0	28	2196	0	1	1
18123	3	1	1	0	0	28	2196	0	1	1
18133	3	1	1	0	0	28	2196	0	1	1
18143	3	1	1	0	0	28	2196	0	1	1
18153	3	1	1	0	0	28	2196	0	1	1
18163	3	1	1	0	0	28	2196	0	1	1
18173	3	1	1	0	0	28	2196	0	1	1
18183	3	1	1	0	0	28	2196	0	1	1
18193	3	1	1	0	0	28	2196	0	1	1
18203	3	1	1	0	0	28	2196	0	1	1
18213	3	1	1	0	0	28	2196	0	1	1
18223	3	1	1	0	0	28	2196	0	1	1
18233	3	1	1	0	0	28	2196	0	1	1
18243	3	1	1	0	0	28	2196	0	1	1
18253	3	1	1	0	0	28	2196	0	1	1
18263	3	1	1	0	0	28	2196	0	1	1
18273	3	1	1	0	0	28	2196	0	1	1
18283	3	1	1	0	0	28	2196	0	1	1
18293	3	1	1	0	0	28	2196	0	1	1
18303	3	1	1	0	0	28	2196	0	1	1
18313	3	1	1	0	0	28	2196	0	1	1
18323	3	1	1	0	0	28	2196	0	1	1
18333	3	1	1	0	0	28	2196	0	1	1
18353	3	1	1	0	0	28	2196	0	1	1
18363	3	1	1	0	0	28	2196	0	1	1
18373	3	1	1	0	0	28	2196	0	1	1
18383	3	1	1	0	0	28	2196	0	1	1
18393	3	1	1	0	0	28	2196	0	1	1
18403	3	1	1	0	0	28	2196	0	1	1
18413	3	1	1	0	0	28	2196	0	1	1
18423	3	1	1	0	0	28	2196	0	1	1
18433	3	1	1	0	0	28	2196	0	1	1
18443	3	1	1	0	0	28	2196	0	1	1
18453	3	1	1	0	0	28	2196	0	1	1
18463	3	1	1	0	0	28	2196	0	1	1
18473	3	1	1	0	0	28	2196	0	1	1
18483	3	1	1	0	0	28	2196	0	1	1
18493	3	1	1	0	0	28	2196	0	1	1
18503	3	1	1	0	0	28	2196	0	1	1
18513	3	1	1	0	0	28	2196	0	1	1
18523	3	1	1	0	0	28	2196	0	1	1
18533	3	1	1	0	0	28	2196	0	1	1
