% time	cellId	IMSI	RNTI	rsrp	sinr
0.363214	1	1	1	6.92139e-11	145916
0.364214	1	1	1	6.92195e-11	145927
0.365214	1	1	1	6.92251e-11	145939
0.366214	1	1	1	6.92307e-11	145951
0.367214	1	1	1	6.92363e-11	145963
0.368214	1	1	1	6.9242e-11	145975
0.369214	1	1	1	6.92476e-11	145987
0.370214	1	1	1	6.92532e-11	145999
0.371214	1	1	1	6.92588e-11	146010
0.372214	1	1	1	6.92645e-11	146022
0.373214	1	1	1	6.92701e-11	146034
0.374214	1	1	1	6.92757e-11	146046
0.375214	1	1	1	6.92813e-11	146058
0.376214	1	1	1	6.9287e-11	146070
0.377214	1	1	1	6.92926e-11	146082
0.378214	1	1	1	6.92982e-11	146093
0.379214	1	1	1	6.93038e-11	146105
0.380214	1	1	1	6.93095e-11	146117
0.381214	1	1	1	6.93151e-11	146129
0.382214	1	1	1	6.93207e-11	146141
0.383214	1	1	1	6.93264e-11	146153
0.384214	1	1	1	6.9332e-11	146165
0.385214	1	1	1	6.93376e-11	146177
0.386214	1	1	1	6.93433e-11	146188
0.387214	1	1	1	6.93489e-11	146200
0.388214	1	1	1	6.93545e-11	146212
0.389214	1	1	1	6.93602e-11	146224
0.390214	1	1	1	6.93658e-11	146236
0.391214	1	1	1	6.93715e-11	146248
0.392214	1	1	1	6.93771e-11	146260
0.393214	1	1	1	6.93827e-11	146272
0.394214	1	1	1	6.93884e-11	146284
0.395214	1	1	1	6.9394e-11	146295
0.396214	1	1	1	6.93996e-11	146307
0.397214	1	1	1	6.94053e-11	146319
0.398214	1	1	1	6.94109e-11	146331
0.399214	1	1	1	6.94166e-11	146343
0.400214	1	1	1	6.94222e-11	146355
0.401214	1	1	1	6.94279e-11	146367
0.402214	1	1	1	6.94335e-11	146379
0.403214	1	1	1	6.94392e-11	146391
0.404214	1	1	1	6.94448e-11	146402
0.405214	1	1	1	6.94504e-11	146414
0.406214	1	1	1	6.94561e-11	146426
0.407214	1	1	1	6.94617e-11	146438
0.408214	1	1	1	6.94674e-11	146450
0.409214	1	1	1	6.9473e-11	146462
0.410214	1	1	1	6.94787e-11	146474
0.411214	1	1	1	6.94843e-11	146486
0.412214	1	1	1	6.949e-11	146498
0.413214	1	1	1	6.94957e-11	146510
0.414214	1	1	1	6.95013e-11	146522
0.415214	1	1	1	6.9507e-11	146534
0.416214	1	1	1	6.95126e-11	146545
0.417214	1	1	1	6.95183e-11	146557
0.418214	1	1	1	6.95239e-11	146569
0.419214	1	1	1	6.95296e-11	146581
0.420214	1	1	1	6.95352e-11	146593
0.421214	1	1	1	6.95409e-11	146605
0.422214	1	1	1	6.95466e-11	146617
0.423214	1	1	1	6.95522e-11	146629
0.424214	1	1	1	6.95579e-11	146641
0.425214	1	1	1	6.95635e-11	146653
0.426214	1	1	1	6.95692e-11	146665
0.427214	1	1	1	6.95749e-11	146677
0.428214	1	1	1	6.95805e-11	146689
0.429214	1	1	1	6.95862e-11	146701
0.430214	1	1	1	6.95919e-11	146713
0.431214	1	1	1	6.95975e-11	146724
0.432214	1	1	1	6.96032e-11	146736
0.433214	1	1	1	6.96088e-11	146748
0.434214	1	1	1	6.96145e-11	146760
0.435214	1	1	1	6.96202e-11	146772
0.436214	1	1	1	6.96259e-11	146784
0.437214	1	1	1	6.96315e-11	146796
0.438214	1	1	1	6.96372e-11	146808
0.439214	1	1	1	6.96429e-11	146820
0.440214	1	1	1	6.96485e-11	146832
0.441214	1	1	1	6.96542e-11	146844
0.442214	1	1	1	6.96599e-11	146856
0.443214	1	1	1	6.96656e-11	146868
0.444214	1	1	1	6.96712e-11	146880
0.445214	1	1	1	6.96769e-11	146892
0.446214	1	1	1	6.96826e-11	146904
0.447214	1	1	1	6.96883e-11	146916
0.448214	1	1	1	6.96939e-11	146928
0.449214	1	1	1	6.96996e-11	146940
0.450214	1	1	1	6.97053e-11	146952
0.451214	1	1	1	6.9711e-11	146964
0.452214	1	1	1	6.97166e-11	146976
0.453214	1	1	1	6.97223e-11	146988
0.454214	1	1	1	6.9728e-11	147000
0.455214	1	1	1	6.97337e-11	147012
0.456214	1	1	1	6.97394e-11	147024
0.457214	1	1	1	6.97451e-11	147035
0.458214	1	1	1	6.97507e-11	147047
0.459214	1	1	1	6.97564e-11	147059
0.460214	1	1	1	6.97621e-11	147071
0.461214	1	1	1	6.97678e-11	147083
0.462214	1	1	1	6.97735e-11	147095
